Date,Region,Mean Temperature_lagged12,Total Precipitation (mm)_lagged12,No days with precipitation 1mm or more_lagged12,Heating Degree Days_lagged12,Cooling Degree Days_lagged12,Region population_lagged12,w/m_ratio_lagged12,Boomers_proportion_lagged12,Gen_Alpha_proportion_lagged12,GenX_proportion_lagged12,GenZ_proportion_lagged12,Silent_proportion_lagged12,Millenials_proportion_lagged12,CPI_lagged12,Total employment_lagged12,% employees in Accommodation and food services_lagged12,% employees in Agriculture_lagged12,"% employees in Business, building and other support services_lagged12",% employees in Construction_lagged12,% employees in Educational services_lagged12,"% employees in Finance, insurance, real estate, rental and leasing_lagged12","% employees in Forestry, fishing, mining, quarrying, oil and gas_lagged12",% employees in Health care and social assistance_lagged12,"% employees in Information, culture and recreation_lagged12",% employees in Manufacturing_lagged12,% employees in Other services (except public administration)_lagged12,"% employees in Professional, scientific and technical services_lagged12",% employees in Public administration_lagged12,% employees in Transportation and warehousing_lagged12,% employees in Utilities_lagged12,% employees in Wholesale and retail trade_lagged12,GDP_per_capita_lagged12,New Housing Price Index - Total (house and land)_lagged12,WFH proportion_lagged12,Total immigrant_lagged12,% immigrant_South Asian_lagged12,% immigrant_Chinese_lagged12,% immigrant_Black_lagged12,% immigrant_Filipino_lagged12,% immigrant_Arab_lagged12,% immigrant_Latin American_lagged12,% immigrant_Southeast Asian_lagged12,% immigrant_West Asian_lagged12,% immigrant_Korean_lagged12,% immigrant_Japanese_lagged12,% immigrant_Visible minority_lagged12,% immigrant_Multiple visible minorities_lagged12,% immigrant_Other Population_lagged12
1/2/24,Ontario,-7.667901235,46.48376623,7.227272727,682.3975309,0,15427492,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,156.4,7863800,0.054566495,0.009995168,0.036178438,0.075866629,0.07125054,0.086942699,0.004997584,0.122141967,0.040947125,0.101528523,0.033889468,0.104109972,0.058266996,0.046936596,0.007922378,0.144459422,57052.19939,126.8,25.52,15017577.21,0.033900218,0.018167164,0.024453937,0.06433465,0.004054163,0.007975337,0.006907391,0.002168131,0.003526235,0.001491094,0.002579189,0.005222858,0.825219634
1/2/24,Quebec,-14.92481203,48.15740741,8.561728395,894.7390977,0,8774214,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,150.6,4492900,0.052905696,0.011529302,0.039239689,0.070511251,0.075407866,0.061140911,0.009259053,0.134367558,0.045204656,0.11117541,0.041131563,0.083798883,0.06332213,0.047452648,0.007389437,0.146163948,50292.37391,141.5,22.38,8715678.381,0.027985746,0.014515971,0.013941497,0.030208912,0.004016646,0.003913894,0.005361755,0.001928924,0.001756115,0.000892069,0.001074219,0.002629502,0.89177475
1/3/24,Alberta,-8.375918367,6.628085106,1.961702128,748.4085714,0,4624883,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,161.7,2444100,0.050938996,0.018943578,0.032077247,0.095740763,0.067550428,0.053721206,0.054334929,0.130804795,0.03260914,0.058344585,0.038459965,0.102655374,0.04566098,0.062395156,0.008264801,0.147498057,70054.42196,117.1,16.66,4428271.853,0.092386345,0.057365744,0.049329856,0.024157517,0.017030327,0.015570736,0.010592056,0.012578543,0.00681254,0.00230495,0.007775835,0.010543505,0.693552046
1/3/24,Atlantic,-1.648091603,58.09245283,9.632075472,589.2473282,0,2576104,0.977526505,0.254876547,0.136598325,0.196938372,0.174918647,0.048979911,0.187396546,157.4300488,1205700,0.058140499,0.01186033,0.029692295,0.079538857,0.07788007,0.05017832,0.030272871,0.165546985,0.03292693,0.069586133,0.039479141,0.066268558,0.08575931,0.044040806,0.008459816,0.15036908,45196.02527,117.5,16.42335526,2743503.408,0.039249118,0.018494677,0.027340865,0.066367287,0.004554325,0.008454482,0.007373812,0.00228959,0.003468684,0.00147337,0.002548076,0.005546514,0.812839201
1/3/24,British Columbia,2.7,48.63541667,7.729166667,440.9119617,0,5466506,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,149.7,2772800,0.071444028,0.008871898,0.033612233,0.089945182,0.076276688,0.061598384,0.016373341,0.130121177,0.051680612,0.062752452,0.037507213,0.095823716,0.049769186,0.050454414,0.005950664,0.157818811,56895.13179,126.8,18.8,5338342.378,0.031195826,0.01497738,0.015608922,0.032626934,0.004281735,0.004230748,0.005970094,0.002091619,0.001734711,0.000856347,0.001095058,0.00281934,0.882511287
1/3/24,Manitoba/Saskatchewan,-12.75694444,7.775714286,1.828571429,921.7625,0.020833333,2639558,1.018598394,0.191647575,0.185956296,0.170844553,0.201688344,0.040602342,0.208904671,158.1997562,1278500,0.052796246,0.031443097,0.026671881,0.077669144,0.089401643,0.056550645,0.021196715,0.153539304,0.034571764,0.07751271,0.042315213,0.053421979,0.066484161,0.050997262,0.010872116,0.15455612,54705.34119,124.3258292,13.25100295,2574819.727,0.084482083,0.111634532,0.010338144,0.032767703,0.004706758,0.01066374,0.012719754,0.011580302,0.013673957,0.00902393,0.002386181,0.009691792,0.686331124
1/3/24,Ontario,-3.704878049,56.59675325,7.668831169,640.8993902,0,15452889,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,157.3,7884200,0.053410619,0.010134192,0.037797113,0.075949367,0.071167652,0.087871946,0.005048071,0.122840618,0.040625555,0.100390655,0.03376373,0.102889323,0.058090865,0.048831841,0.007927247,0.143261206,57090.46275,126.7,25.08,15017577.21,0.01749241,0.013041678,0.009453492,0.038055479,0.000345018,0.004347226,0.004864753,0.000793541,0.002173613,0.002553133,0.000483025,0.003484681,0.902911951
1/3/24,Quebec,-5.87593985,42.13878788,7.733333333,714.7977444,0,8785501,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,151.3,4490600,0.052799181,0.012136463,0.041063555,0.06941166,0.073041464,0.061372645,0.008462121,0.131964548,0.045851334,0.112278983,0.040929943,0.086068677,0.06393355,0.048100477,0.00723734,0.14534806,50347.75003,141.6,22.32,8715678.381,0.016000977,0.007542445,0.020398192,0.033986808,0.003206303,0.003236839,0.00653475,0.00112984,0.002290216,0.003297911,0.001923782,0.002687187,0.897764749
1/4/24,Alberta,4.31352459,9.305439331,1.958158996,303.9811475,0,4639399,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,163.7,2445500,0.053281538,0.018810059,0.029032918,0.097975874,0.066080556,0.052872623,0.05422204,0.130566346,0.033326518,0.058842772,0.039255776,0.10300552,0.045839297,0.062400327,0.008300961,0.146186874,69863.52294,117,16.48,4428271.853,0.059733623,0.046145812,0.03681579,0.023604333,0.016203182,0.013758631,0.009520776,0.008255787,0.005613574,0.002703161,0.004073763,0.00736479,0.766206779
1/4/24,Atlantic,3.319230769,33.49339623,5.556603774,431.5430769,0,2581088,0.977524542,0.254868668,0.136601167,0.196932736,0.174926511,0.048979811,0.187399425,158.6442595,1205400,0.059316409,0.013273602,0.029533765,0.078480173,0.078065372,0.050024888,0.029699685,0.165090426,0.032769205,0.069354571,0.039157126,0.06429401,0.085780654,0.044632487,0.008876721,0.151650904,45077.61604,117.1,16.03999342,2743503.408,0.006123475,0.004401937,0.005225921,0.003148795,0.002879039,0.001302189,0.000743057,0.000593465,0.000225615,0.000127521,0.000321256,0.000564037,0.974343694
1/4/24,British Columbia,6.763255814,100.2035897,12.03076923,310.4823256,0.073488372,5478258,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,150.4,2778000,0.071634269,0.009395248,0.032901368,0.088696904,0.079013679,0.061087113,0.016594672,0.128761699,0.050107991,0.061915047,0.03887689,0.095284377,0.051583873,0.049568035,0.005759539,0.158819294,56807.7012,126.8,18.5,5338342.378,0.011412819,0.019401793,0.007532461,0.006619435,0.005065536,0.002379134,0.002616169,0.00164169,0.001281747,0.000904246,0.000509187,0.000755002,0.93988078
1/4/24,Manitoba/Saskatchewan,0.053793103,21.11126761,4.302816901,523.4689655,0,2645114,1.018599712,0.19164598,0.185954191,0.170844925,0.201693842,0.040601709,0.208903131,159.8540783,1275100,0.052701749,0.030899537,0.027056701,0.078033095,0.088777351,0.055838758,0.022037487,0.154340836,0.033173869,0.07615089,0.043055447,0.054348679,0.065406635,0.052231198,0.011057956,0.154889813,54538.84731,125.3802186,13.17935062,2574819.727,0.005500984,0.005375615,0.011228988,0.00376615,0.004721664,0.002138048,0.001892393,0.001057165,0.002271888,0.000318505,0.000491311,0.001150344,0.960086945
1/4/24,Ontario,4.601226994,85.26233766,9.772727273,388.0288344,1.23006135,15478287,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,157.9,7904500,0.052058954,0.009564172,0.037282561,0.075880827,0.07145297,0.087203492,0.005300778,0.122740211,0.041647163,0.100778038,0.032551078,0.102840154,0.057966981,0.051160731,0.007565311,0.144006579,56942.45636,126.4,24.64,15017577.21,0.012389442,0.012847448,0.042853652,0.004645575,0.028607501,0.017844523,0.00803963,0.004384124,0.001072044,0.000590594,0.001294215,0.003231657,0.862199595
1/4/24,Quebec,1.7,68.41746988,7.84939759,476.3268657,0.040298507,8796788,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,152.5,4505599,0.0522683,0.012162645,0.039661763,0.069935207,0.073974626,0.060946391,0.008345172,0.132568389,0.047962546,0.112060572,0.040904661,0.084827789,0.062744155,0.04745207,0.007168636,0.147017078,50236.96974,142.5,22.26,8715678.381,0.092386345,0.057365744,0.049329856,0.024157517,0.017030327,0.015570736,0.010592056,0.012578543,0.00681254,0.00230495,0.007775835,0.010543505,0.693552046
1/5/24,Alberta,14.63251029,26.49576271,4.012711864,106.7930041,6.541152263,4654437,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,164.1,2451100,0.053200604,0.018563094,0.028313818,0.100363102,0.070009384,0.054587736,0.053730978,0.130635225,0.033984742,0.058014769,0.040634817,0.09877198,0.045652972,0.058014769,0.008078006,0.147444005,69371.38498,117.4,16.3,4428271.853,0.045369803,0.018798186,0.030520052,0.068355389,0.005108066,0.008948177,0.007859223,0.002414012,0.003406652,0.001453545,0.002513339,0.00588087,0.799372686
1/5/24,Atlantic,7.502325581,66.20841121,8.196261682,319.0674419,0.987596899,2587823,0.977523257,0.254860699,0.136604249,0.196926765,0.174933647,0.048979941,0.187402985,158.4245681,1201300,0.058519937,0.014317822,0.031216182,0.080329643,0.07683343,0.04936319,0.028968617,0.164654957,0.033297261,0.067676684,0.039706984,0.06626155,0.083243153,0.044368601,0.008990261,0.152251727,45013.71638,117.1,15.66930252,2743503.408,0.0347389,0.015437806,0.017458075,0.035202815,0.004559696,0.004568621,0.006640722,0.002265739,0.001711832,0.000821223,0.00111517,0.003019822,0.872459579
1/5/24,British Columbia,14.5744186,27.48762887,4.329896907,111.3725581,11.70744186,5496023,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,151,2784000,0.070150862,0.010308908,0.030818966,0.085811782,0.07887931,0.062284483,0.017564655,0.131357759,0.048311782,0.06170977,0.038757184,0.09845546,0.051903736,0.050682471,0.00628592,0.156716954,56695.48581,127,18.2,5338342.378,0.065037594,0.039496295,0.037922839,0.047135124,0.015503118,0.014930465,0.012036661,0.005653338,0.005597713,0.003153335,0.002702797,0.008411266,0.742419456
1/5/24,Manitoba/Saskatchewan,13.68680556,28.0028169,4.809859155,140.4631944,12.40416667,2651425,1.018599968,0.191645669,0.185953781,0.170844998,0.201694912,0.040601585,0.208902831,159.6902397,1282500,0.055516569,0.030955166,0.026354776,0.076101365,0.087797271,0.055516569,0.021130604,0.154385965,0.032826511,0.077037037,0.042339181,0.054814815,0.064639376,0.055594542,0.011072125,0.153918129,54337.093,125.2911087,13.11409589,2574819.727,0.021435845,0.014355892,0.011593967,0.042628373,0.00041696,0.005092047,0.004605326,0.00073524,0.002206554,0.00351273,0.000544828,0.00354451,0.889327727
1/5/24,Ontario,11.55987654,40.38888889,5.37254902,197.5203704,7.672839506,15526593,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,158.5,7896900,0.054527726,0.009370766,0.03620408,0.076295762,0.07121782,0.08666692,0.005356532,0.122073219,0.042523015,0.103179729,0.033380187,0.101989388,0.057579557,0.049209183,0.008167762,0.142258355,56973.35917,126.3,24.2,15017577.21,0.017102576,0.007790166,0.02249124,0.036502368,0.004223307,0.003188247,0.006879572,0.001048836,0.002154748,0.003081439,0.001689323,0.003296074,0.890552105
1/5/24,Quebec,8.099253731,43.73229814,6.347826087,299.2492537,3.904477612,8813865,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,153.5,4499300,0.051896962,0.012290801,0.03811704,0.06965528,0.074167093,0.060231592,0.008601338,0.131753828,0.047162892,0.113417643,0.041228636,0.084190874,0.064498922,0.049652168,0.006667704,0.146467228,50293.81896,142.7,22.2,8715678.381,0.063831868,0.046490392,0.038937129,0.024590508,0.017276352,0.014570697,0.009962792,0.008878913,0.005749529,0.002707589,0.004325997,0.008036733,0.754641501
1/6/24,Alberta,16.26408163,67.02809917,6.111570248,66.37183673,19.77102041,4669475,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,164.4,2458200,0.053209666,0.018428118,0.027906598,0.099788463,0.065006916,0.052436742,0.054430071,0.131234236,0.033845904,0.057318363,0.040680172,0.097225612,0.04706696,0.060165975,0.008054674,0.15320153,69197.47636,117.4,15.6,4428271.853,0.007258467,0.004267165,0.00593758,0.003665336,0.003086505,0.001367253,0.000843867,0.000819675,0.000325776,0.000138768,0.000352277,0.000651552,0.971285779
1/6/24,Atlantic,12.65,141.62,12.57272727,165.0284615,12.40692308,2594559,0.97752198,0.254852771,0.136607318,0.196920825,0.174940742,0.048980071,0.187406526,158.827259,1204000,0.058056478,0.013870432,0.02923588,0.07807309,0.074667774,0.049667774,0.030980066,0.167275748,0.033637874,0.068604651,0.040282392,0.065531561,0.08538206,0.044019934,0.0089701,0.151744186,44864.23773,117.1,15.55988137,2743503.408,0.019627621,0.020305805,0.009534313,0.009066438,0.006080854,0.003077281,0.006325721,0.001737855,0.001111017,0.001030506,0.000653525,0.000929708,0.920519354
1/6/24,British Columbia,15.70460829,32.29693878,5.193877551,81.37834101,17.41059908,5513788,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,151.6,2781300,0.069967281,0.009995326,0.030381476,0.084025456,0.078452522,0.063926941,0.016934527,0.134433538,0.049473268,0.061949448,0.037608313,0.09840722,0.051163125,0.050300219,0.00668752,0.156293819,56437.14768,127.5,18.9,5338342.378,0.017414995,0.010898721,0.026950955,0.005562861,0.010066628,0.002518576,0.002008488,0.001834919,0.002419231,0.000907142,0.000870734,0.002302825,0.916243925
1/6/24,Manitoba/Saskatchewan,18.36056338,57.69858156,6.432624113,35.82112676,47.73873239,2657737,1.018600225,0.191645359,0.185953372,0.17084507,0.201695981,0.040601462,0.208902532,159.4079657,1285300,0.052983739,0.030265308,0.026841982,0.076246791,0.089006458,0.055084416,0.021629192,0.152649187,0.03470007,0.077413833,0.041157706,0.054228585,0.065743406,0.054851008,0.01065899,0.156539329,54163.00417,124.8296262,12.85607527,2574819.727,0.013526238,0.013204391,0.045793257,0.00492106,0.030479203,0.018927532,0.008190375,0.004722263,0.001135767,0.000607564,0.001354338,0.003608258,0.853529755
1/6/24,Ontario,17.51445783,70.01273885,6.859872611,49.7439759,35.3686747,15574900,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,158.4,7946600,0.053935016,0.009400247,0.036128659,0.075566909,0.070835326,0.086892507,0.005398535,0.121687262,0.04233257,0.102974857,0.033888707,0.102433745,0.057697632,0.050197569,0.008016007,0.142614451,56632.26342,126.3,24.16666667,15017577.21,0.098149954,0.057696211,0.051284292,0.024770614,0.018232877,0.016367756,0.011087996,0.013532616,0.006903552,0.002279695,0.008164889,0.011436417,0.680093131
1/6/24,Quebec,14.06985294,84.66871166,9.098159509,129.8191176,19.32720588,8830942,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,154.1,4497800,0.05278136,0.011472275,0.037551692,0.070012006,0.074391925,0.060629641,0.008359642,0.132086798,0.047156388,0.114967317,0.0398417,0.082929432,0.063408778,0.049468629,0.006492063,0.148450354,50064.67563,142.3,21.86666667,8715678.381,0.045369803,0.018798186,0.030520052,0.068355389,0.005108066,0.008948177,0.007859223,0.002414012,0.003406652,0.001453545,0.002513339,0.00588087,0.799372686
1/7/24,Alberta,17.87309237,52.91306122,6.163265306,31.53012048,26.31485944,4684514,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,166,2470500,0.055980571,0.018984011,0.02979154,0.097793969,0.064966606,0.055171018,0.055171018,0.132969035,0.031734467,0.059218782,0.039870472,0.095365311,0.047480267,0.058571139,0.007812184,0.149119611,69193.57848,117.6,14.9,4428271.853,0.038641691,0.015894827,0.019504745,0.037940148,0.004850345,0.004928033,0.007378532,0.002451646,0.001687392,0.00078667,0.001134399,0.003230991,0.861570582
1/7/24,Atlantic,19.75813953,142.6327273,10.79090909,20.49069767,73.23333333,2601296,0.97752071,0.254844893,0.136610367,0.196914922,0.174947795,0.048980201,0.187410045,160.5213654,1210100,0.058342286,0.014296339,0.030493348,0.076853153,0.074869845,0.049830593,0.029336418,0.165110321,0.034873151,0.068258822,0.039748781,0.062970002,0.084703743,0.048177837,0.008676969,0.153458392,44746.5496,117.2,15.44597194,2743503.408,0.06874802,0.039307938,0.040893085,0.0499985,0.016146783,0.015482542,0.012542392,0.005845954,0.005719131,0.003197119,0.002812883,0.009124859,0.730180793
1/7/24,British Columbia,18.25514019,27.78730964,4.390862944,35.84345794,43.90280374,5531553,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,152.1,2779400,0.070878607,0.009138663,0.030905951,0.077822552,0.076527308,0.064942074,0.018313305,0.137367777,0.047168454,0.061020364,0.039612866,0.101928474,0.052349428,0.047888033,0.00640426,0.157731885,56257.53198,127.3,19.6,5338342.378,0.093488212,0.111576498,0.012108045,0.034685433,0.005492968,0.012920546,0.014148157,0.013580499,0.014489062,0.008963658,0.003667168,0.011528635,0.663351119
1/7/24,Manitoba/Saskatchewan,17.2,40.24125874,6.405594406,53.42676056,29.98380282,2664050,1.018600478,0.191645052,0.185952966,0.170845142,0.20169704,0.04060134,0.208902235,160.117084,1276900,0.052079254,0.029446315,0.024355862,0.076200172,0.095465581,0.056151617,0.022084736,0.153183491,0.033596993,0.07800141,0.040332054,0.054820268,0.065314433,0.054663638,0.010494166,0.153810009,54089.26622,124.8313525,12.59987011,2574819.727,0.018260312,0.008037351,0.024772325,0.039161864,0.005556898,0.003137001,0.007234783,0.00097259,0.002025109,0.002876072,0.00148184,0.00403857,0.882445285
1/7/24,Ontario,19.25460123,102.611039,10.01948052,26.92208589,62.30674847,15623207,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,159.6,7934700,0.054419197,0.01044778,0.035540096,0.074004058,0.072579934,0.085926374,0.00509156,0.122348671,0.041602077,0.103582996,0.034468852,0.102335312,0.056271819,0.050209838,0.008242278,0.142929159,56408.78525,126.2,24.13333333,15017577.21,0.068150733,0.046795965,0.041144143,0.025595142,0.018404248,0.015416995,0.010416074,0.009540593,0.005883548,0.002709617,0.004589771,0.008762197,0.742590973
1/7/24,Quebec,18.06888889,147.1570552,12.56441718,47.91333333,51.86740741,8848020,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,154.4,4496300,0.051420056,0.011898672,0.03800903,0.067233058,0.074839312,0.062962881,0.0078509,0.134065787,0.048261904,0.11409381,0.0401886,0.081689389,0.06294064,0.048195183,0.006649912,0.149700865,49920.36955,142.4,21.53333333,8715678.381,0.008598793,0.004134097,0.006742202,0.004264113,0.003306984,0.001434727,0.000957793,0.001131446,0.000470129,0.000150918,0.000386069,0.000752206,0.967670524
1/8/24,Alberta,17.10772358,46.43263598,6.012552301,49.45121951,23.42845528,4704641,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,166.8,2487700,0.055513125,0.01732524,0.03051011,0.100012059,0.060779033,0.052980665,0.056397476,0.133778189,0.032640592,0.060055473,0.041725288,0.096434458,0.045986252,0.058286771,0.00739639,0.15017888,68975.86855,118.1,14.2,4428271.853,0.033302878,0.020967079,0.011906424,0.012251571,0.007201833,0.003926945,0.015090153,0.001814994,0.000950119,0.001158654,0.000827534,0.001129496,0.889472318
1/8/24,Atlantic,16.953125,168.2231481,12.0462963,45.6078125,14.05,2608111,0.977518906,0.254837582,0.136614804,0.196910157,0.174953306,0.048980466,0.187411882,161.3939821,1209500,0.057627119,0.014799504,0.032327408,0.079950393,0.074741629,0.049276561,0.027201323,0.163952046,0.037370814,0.068540719,0.039685821,0.063828028,0.081438611,0.046300124,0.008433237,0.154526664,44664.08251,117.2,15.32542345,2743503.408,0.024535919,0.011615798,0.028369961,0.006754234,0.010645937,0.002922812,0.002471656,0.001898145,0.002873558,0.000983759,0.000967853,0.002818609,0.903141759
1/8/24,British Columbia,18.36132075,32.34416244,4.502538071,34.57169811,44.23396226,5552355,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,152.6,2792400,0.069331041,0.008988684,0.031908036,0.076099413,0.080933964,0.062097121,0.019445638,0.134687008,0.045695459,0.060378169,0.039822375,0.102528291,0.051783412,0.051998281,0.006231199,0.158071909,56092.69494,127.9,20.3,5338342.378,0.013725598,0.005342828,0.015332479,0.007256455,0.006366017,0.003136261,0.002373502,0.001158829,0.002188401,0.000323637,0.000698219,0.001770281,0.940327493
1/8/24,Manitoba/Saskatchewan,17.68405797,48.64964029,6.863309353,41.19057971,32.26014493,2670945,1.018599805,0.191645867,0.185954042,0.170844952,0.20169423,0.040601664,0.208903022,160.4535281,1281100,0.051986574,0.02888143,0.026539692,0.078526266,0.091405823,0.055967528,0.020060885,0.152837405,0.033955195,0.078214035,0.042073218,0.054250254,0.063461088,0.056591991,0.010693935,0.15455468,53980.48448,124.7451485,12.34172036,2574819.727,0.104165474,0.05796867,0.053261116,0.025373047,0.019500187,0.017187808,0.011595174,0.014544023,0.006988558,0.002252388,0.008564557,0.012392141,0.666206857
1/8/24,Ontario,17.66463415,84.84350649,8.974025974,39.76158537,29.33414634,15688293,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,159.9,7940200,0.054129619,0.010113095,0.03475983,0.075476688,0.069481877,0.086118738,0.005151004,0.12237727,0.041774766,0.102680033,0.034734641,0.104833631,0.056144681,0.049960958,0.008299539,0.143963628,56247.64525,125.8,24.1,15017577.21,0.052352381,0.019072941,0.034008764,0.070278747,0.005719018,0.00945398,0.008361799,0.002540702,0.003339822,0.001431455,0.002474699,0.006224373,0.784741318
1/8/24,Quebec,15.49338235,122.0650307,11.44785276,82.28529412,10.67279412,8871648,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,155.4,4508400,0.052302369,0.011423121,0.038350634,0.069359418,0.076767811,0.061241239,0.008029456,0.135502617,0.047577855,0.110260846,0.041167598,0.084531098,0.062949162,0.048509449,0.006432437,0.14559489,49856.22678,142.4,21.2,8715678.381,0.038641691,0.015894827,0.019504745,0.037940148,0.004850345,0.004928033,0.007378532,0.002451646,0.001687392,0.00078667,0.001134399,0.003230991,0.861570582
1/9/24,Alberta,12.49758065,19.49794239,3.670781893,154.2895161,3.055241935,4724769,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,166,2456700,0.05596939,0.017340335,0.031994138,0.09406928,0.065820002,0.052102414,0.057801115,0.134448651,0.033988684,0.059714251,0.040175846,0.095168315,0.044571987,0.061057516,0.007489722,0.148288354,68596.49054,117.9,14.26666667,4428271.853,0.06874802,0.039307938,0.040893085,0.0499985,0.016146783,0.015482542,0.012542392,0.005845954,0.005719131,0.003197119,0.002812883,0.009124859,0.730180793
1/9/24,Atlantic,15.2109375,93.86481481,8.861111111,99.3,17.68046875,2614928,0.977517112,0.254830315,0.136619214,0.196905419,0.174958785,0.048980729,0.187413708,161.2850924,1211800,0.060323486,0.014853936,0.033173791,0.078395775,0.076085163,0.049595643,0.027562304,0.162733124,0.035979535,0.066100017,0.040765803,0.063294273,0.082191781,0.048357815,0.008912362,0.151675194,44546.24082,117.2,15.35046259,2743503.408,0.093488212,0.111576498,0.012108045,0.034685433,0.005492968,0.012920546,0.014148157,0.013580499,0.014489062,0.008963658,0.003667168,0.011528635,0.663351119
1/9/24,British Columbia,13.77638889,58.418,8.48,122.0916667,4.147222222,5573158,0.983738272,0.216504117,0.135130406,0.184580894,0.194616774,0.046697374,0.222175581,152.7,2812100,0.066676149,0.008392305,0.031968991,0.080224743,0.079371288,0.062800043,0.019309413,0.132534405,0.047757903,0.059848512,0.041961523,0.103623626,0.05102948,0.052949753,0.006009744,0.155542122,55879.544,127.4,20.5,5338342.378,0.026195171,0.015758562,0.01417952,0.047617873,0.000502502,0.005947881,0.004347601,0.000679326,0.00223376,0.004819543,0.000612829,0.003595332,0.873510101
1/9/24,Manitoba/Saskatchewan,14.51489362,24.5248227,4.425531915,110.0765957,10.76808511,2677841,1.018599136,0.191646677,0.185955112,0.170844763,0.201691438,0.040601986,0.208903805,160.1083713,1295200,0.050108091,0.029725139,0.02632798,0.076976529,0.091800494,0.053736875,0.020614577,0.151482397,0.03512971,0.080759728,0.041615195,0.055049413,0.063928351,0.056979617,0.010423101,0.155342804,53791.67351,124.7405489,12.45030625,2574819.727,0.072694192,0.047059772,0.043435849,0.026616062,0.019587558,0.016297288,0.010879859,0.010242057,0.006015096,0.002709127,0.004865102,0.009544269,0.73005377
1/9/24,Ontario,15.97212121,31.94709677,4.335483871,84.60484848,24.53515152,15753379,0.990013127,0.203341862,0.149293356,0.186525724,0.205857863,0.045171392,0.209514346,159.7,7960299,0.054734125,0.01035137,0.034609253,0.074745936,0.071504852,0.084682749,0.004999812,0.123638572,0.039395505,0.101981094,0.034898187,0.106377914,0.056995347,0.051317168,0.008115147,0.141652971,56014.82284,125.7,23.66666667,15017577.21,0.010179404,0.004002342,0.007650438,0.004957195,0.003540703,0.001504465,0.001086329,0.001560697,0.000677964,0.000164015,0.000422802,0.000867794,0.963385853
1/9/24,Quebec,13.49037037,56.61358025,5.697530864,138.48,14.90444444,8895277,1.00541288,0.229636348,0.15622806,0.187500367,0.172739438,0.050243331,0.203359848,155.4,4533700,0.05386329,0.010940292,0.037651366,0.069413503,0.077420209,0.060061319,0.007256766,0.133842116,0.047488806,0.111873304,0.040629067,0.08300064,0.064494784,0.046738867,0.006396541,0.148929131,49726.03295,141.7,20.63333333,8715678.381,0.055126766,0.021121381,0.01450574,0.016151526,0.008321244,0.004888878,0.03511914,0.001849284,0.000792688,0.001270935,0.001022296,0.00133872,0.838491401
1/10/24,Alberta,4.3951417,15.18688525,3.721311475,411.5785425,0.059919028,4744897,1.014377742,0.17768332,0.180535057,0.182687254,0.191066992,0.032261831,0.235564244,165.2,2484900,0.056058594,0.017505735,0.032315184,0.095134613,0.064952312,0.052678176,0.058392692,0.131796048,0.033683448,0.060646304,0.040685742,0.092881001,0.045353938,0.060686547,0.007887641,0.149342026,68546.54465,117.9,14.33333333,4428271.853,0.034434218,0.012331941,0.02974762,0.008168888,0.011214828,0.003378746,0.003029813,0.001955918,0.003399942,0.001062701,0.001071624,0.00343651,0.886767251
